Year,State,State Code,Agency,Fires - Human/Rx,Acres - Human/Rx,Fires - Lightning/Wildland,Acres - Lightning/Wildland
2011,Iowa,IA,BIA,0,0,0,0
2011,Iowa,IA,FWS,70,11197,4,1094
2011,Iowa,IA,NPS,0,0,0,0
2011,Iowa,IA,PRI,0,0,557,1051
2011,Iowa,IA,ST,393,23175,0,0
2011,Idaho,ID,BIA,0,54,3,232
2011,Idaho,ID,BLM,28,6432,215,217059
2011,Idaho,ID,CNTY,0,0,50,6727
2011,Idaho,ID,DDQ,0,0,0,17248
2011,Idaho,ID,FWS,0,28,0,0
2011,Idaho,ID,NPS,0,0,0,342
2011,Idaho,ID,OTHR,0,0,24,50300
2011,Idaho,ID,PRI,0,0,7,161
2011,Idaho,ID,ST,153,6019,263,7311
2011,Idaho,ID,USFS,166,30800,532,84723
2011,Illinois,IL,FWS,7,307,4,7
2011,Illinois,IL,PRI,3,67,35,490
2011,Illinois,IL,ST,85,4716,5,1495
2011,Illinois,IL,USFS,24,2762,18,27
2011,Indiana,IN,DDQ,0,0,0,0
2011,Indiana,IN,FWS,8,3612,5,393
2011,Indiana,IN,NPS,8,505,4,10
2011,Indiana,IN,PRI,0,0,0,0
2011,Indiana,IN,ST,22,2085,10,100
2011,Indiana,IN,USFS,7,1983,8,27
2011,Kansas,KS,BIA,6,870,9,983
2011,Kansas,KS,CNTY,1,0,61,87799
2011,Kansas,KS,DDQ,0,0,0,0
2011,Kansas,KS,FWS,37,5872,24,2563
2011,Kansas,KS,NPS,4,3345,2,2288
2011,Kansas,KS,ST,0,0,0,0
2011,Kansas,KS,USFS,1,15,3,17495
2011,Kentucky,KY,NPS,1,40,1,1
2011,Kentucky,KY,PRI,0,0,0,0
2011,Kentucky,KY,ST,0,0,998,23773
2011,Kentucky,KY,USFS,18,12912,41,1187
2011,Louisiana,LA,FWS,19,33325,26,13646
2011,Louisiana,LA,NPS,0,0,0,0
2011,Louisiana,LA,PRI,0,0,0,0
2011,Louisiana,LA,ST,0,0,2900,36595
2011,Louisiana,LA,USFS,111,125836,153,2522
2011,Massachusetts,MA,DDQ,0,0,0,0
2011,Massachusetts,MA,FWS,1,50,0,0
2011,Massachusetts,MA,NPS,20,23,0,0
2011,Massachusetts,MA,PRI,0,0,1116,545
2011,Massachusetts,MA,ST,43,864,0,0
2011,Maryland,MD,DDQ,0,0,0,0
2011,Maryland,MD,NPS,2,40,7,0
2011,Maryland,MD,PRI,0,0,0,0
2011,Maryland,MD,ST,53,729,124,8310
2011,Maine,ME,BIA,0,0,0,0
2011,Maine,ME,FWS,7,49,0,0
2011,Maine,ME,NPS,0,0,0,0
2011,Maine,ME,PRI,0,0,308,116
2011,Maine,ME,ST,6,184,0,0
2011,Michigan,MI,BIA,1,70,12,6
2011,Michigan,MI,FWS,3,3100,0,0
2011,Michigan,MI,NPS,0,0,3,1
2011,Michigan,MI,PRI,0,0,73,84
2011,Michigan,MI,ST,90,5519,199,1746
2011,Michigan,MI,USFS,48,3895,35,28
2011,Minnesota,MN,BIA,25,59953,442,1010
2011,Minnesota,MN,FWS,230,27470,20,1675
2011,Minnesota,MN,NPS,0,0,5,1
2011,Minnesota,MN,PRI,0,0,0,0
2011,Minnesota,MN,ST,323,12657,693,38939
2011,Minnesota,MN,USFS,7,3214,78,94025
2011,Missouri,MO,FWS,18,1791,3,21
2011,Missouri,MO,NPS,8,3405,6,88
2011,Missouri,MO,PRI,0,0,2505,35946
2011,Missouri,MO,ST,292,40657,100,901
2011,Missouri,MO,USFS,22,25681,118,18439
2011,Mississippi,MS,FWS,0,0,20,940
2011,Mississippi,MS,NPS,10,300,7,15
2011,Mississippi,MS,PRI,0,0,0,0
2011,Mississippi,MS,ST,0,0,2266,39244
2011,Mississippi,MS,USFS,22,17251,48,1837
2011,Montana,MT,BIA,42,1939,414,30249
2011,Montana,MT,BLM,17,2826,98,57671
2011,Montana,MT,FWS,13,2868,3,412
2011,Montana,MT,NPS,5,96,6,6
2011,Montana,MT,PRI,0,0,102,5351
2011,Montana,MT,ST,40,3660,230,9775
2011,Montana,MT,USFS,267,28246,482,64546
2011,North Carolina,NC,BIA,0,0,36,264
2011,North Carolina,NC,DDQ,589,48217,7,10021
2011,North Carolina,NC,FWS,16,3447,7,45422
2011,North Carolina,NC,NPS,0,0,0,0
2011,North Carolina,NC,PRI,0,0,0,0
2011,North Carolina,NC,ST,621,92594,5086,62988
2011,North Carolina,NC,USFS,53,26410,143,787
2011,North Dakota,ND,BIA,17,1780,331,2027
2011,North Dakota,ND,BLM,0,0,0,0
2011,North Dakota,ND,FWS,69,10163,6,86
2011,North Dakota,ND,NPS,6,4681,0,0
2011,North Dakota,ND,PRI,0,0,5,11
2011,North Dakota,ND,ST,0,0,0,0
2011,North Dakota,ND,USFS,7,1020,11,738
2011,Nebraska,NE,BIA,11,5526,43,1194
2011,Nebraska,NE,FWS,26,4363,3,4
2011,Nebraska,NE,NPS,2,1644,0,0
2011,Nebraska,NE,ST,5,6375,17,27809
2011,Nebraska,NE,USFS,6,2602,17,636
2011,New Hampshire,NH,DDQ,0,0,0,0
2011,New Hampshire,NH,FWS,4,41,0,0
2011,New Hampshire,NH,NPS,0,0,0,0
2011,New Hampshire,NH,PRI,0,0,136,45
2011,New Hampshire,NH,ST,0,0,0,0
2011,New Hampshire,NH,USFS,12,141,3,3
2011,New Jersey,NJ,FWS,0,0,0,0
2011,New Jersey,NJ,NPS,0,0,0,0
2011,New Jersey,NJ,PRI,0,0,0,0
2011,New Jersey,NJ,ST,137,14572,708,794
2011,New Mexico,NM,BIA,7,2349,262,12997
2011,New Mexico,NM,BLM,24,193493,201,104332
2011,New Mexico,NM,DDQ,0,0,0,0
2011,New Mexico,NM,FWS,4,1585,4,101
2011,New Mexico,NM,NPS,2,11,10,8265
2011,New Mexico,NM,OTHR,0,0,0,0
2011,New Mexico,NM,ST,0,0,847,821192
2011,New Mexico,NM,USFS,38,57324,551,339600
2011,Nevada,NV,BIA,0,0,17,3343
2011,Nevada,NV,BLM,6,569,492,283045
2011,Nevada,NV,DDQ,0,0,0,0
2011,Nevada,NV,FWS,3,900,15,780
2011,Nevada,NV,NPS,8,2574,19,4
2011,Nevada,NV,OTHR,0,0,116,11325
2011,Nevada,NV,ST,2,64,74,118806
2011,Nevada,NV,USFS,13,1888,84,6867
2011,New York,NY,DDQ,0,0,0,0
2011,New York,NY,FWS,3,183,0,0
2011,New York,NY,NPS,0,0,0,0
2011,New York,NY,PRI,0,0,47,232
2011,New York,NY,ST,9,173,0,0
2011,Ohio,OH,FWS,0,0,0,0
2011,Ohio,OH,NPS,0,0,0,0
2011,Ohio,OH,PRI,0,0,0,0
2011,Ohio,OH,ST,1,555,221,1087
2011,Ohio,OH,USFS,3,921,25,116
2011,Oklahoma,OK,BIA,1,44,900,138347
2011,Oklahoma,OK,FWS,6,2173,22,46448
2011,Oklahoma,OK,NPS,0,0,6,44
2011,Oklahoma,OK,PRI,0,0,0,0
2011,Oklahoma,OK,ST,0,0,1558,108542
2011,Oregon,OR,BIA,3,1181,75,109560
2011,Oregon,OR,BLM,197,22397,264,146291
2011,Oregon,OR,CNTY,0,0,2,1707
2011,Oregon,OR,FWS,17,1042,4,1
2011,Oregon,OR,NPS,1,1166,30,1211
2011,Oregon,OR,PRI,0,0,11,160
2011,Oregon,OR,ST,0,0,42,596
2011,Oregon,OR,USFS,485,48069,723,26186
2011,Pennsylvania,PA,FWS,0,0,0,0
2011,Pennsylvania,PA,NPS,0,0,0,0
2011,Pennsylvania,PA,PRI,0,0,0,0
2011,Pennsylvania,PA,ST,24,3993,203,579
2011,Pennsylvania,PA,USFS,2,61,1,57
2011,Puerto Rico,PR,FWS,0,0,9,336
2011,Puerto Rico,PR,PRI,0,0,0,0
2011,Puerto Rico,PR,ST,0,0,766,12859
2011,Puerto Rico,PR,USFS,0,0,0,0
2011,Rhode Island,RI,FWS,3,56,1,0
2011,Rhode Island,RI,NPS,0,0,0,0
2011,Rhode Island,RI,PRI,0,0,29,27
2011,Rhode Island,RI,ST,3,56,0,0
2011,South Carolina,SC,DDQ,15,4320,2,1
2011,South Carolina,SC,FWS,35,7032,0,0
2011,South Carolina,SC,NPS,2,812,0,0
2011,South Carolina,SC,PRI,0,0,41,180
2011,South Carolina,SC,ST,0,0,2602,13845
2011,South Carolina,SC,USFS,61,53843,58,2115
2011,South Dakota,SD,BIA,75,4360,527,22083
2011,South Dakota,SD,BLM,6,898,0,0
2011,South Dakota,SD,FWS,50,7950,4,10
2011,South Dakota,SD,NPS,3,2527,0,0
2011,South Dakota,SD,OTHR,0,0,0,0
2011,South Dakota,SD,PRI,0,0,0,0
2011,South Dakota,SD,ST,26,1378,631,65534
2011,South Dakota,SD,USFS,76,29340,86,9603
2011,Tennessee,TN,NPS,7,2580,7,399
2011,Tennessee,TN,PRI,0,0,1148,13040
2011,Tennessee,TN,ST,0,0,0,0
2011,Tennessee,TN,USFS,9,12897,15,373
2011,Texas,TX,BIA,0,0,0,0
2011,Texas,TX,BLM,0,0,0,0
2011,Texas,TX,CNTY,0,0,0,0
2011,Texas,TX,DDQ,0,0,0,0
2011,Texas,TX,FWS,19,13954,158,13449
2011,Texas,TX,NPS,1,15,12,500
2011,Texas,TX,PRI,0,0,52,394
2011,Texas,TX,ST,0,0,3069,2704596
2011,Texas,TX,USFS,0,0,179,3684
2011,Utah,UT,BIA,0,0,30,2037
2011,Utah,UT,BLM,13,2481,372,33741
2011,Utah,UT,DDQ,0,0,2,0
2011,Utah,UT,FWS,4,1095,1,26
2011,Utah,UT,NPS,2,680,15,224
2011,Utah,UT,PRI,5,218,56,16358
2011,Utah,UT,ST,45,767,417,8429
2011,Utah,UT,USFS,46,11113,209,1968
2011,Virginia,VA,FWS,0,0,0,0
2011,Virginia,VA,NPS,2,48,8,350
2011,Virginia,VA,PRI,0,0,0,0
2011,Virginia,VA,ST,136,5824,794,14416
2011,Virginia,VA,USFS,6,624,29,5348
2011,Vermont,VT,FWS,0,0,0,0
2011,Vermont,VT,NPS,0,0,0,0
2011,Vermont,VT,PRI,0,0,11,14
2011,Vermont,VT,ST,3,42,0,0
2011,Vermont,VT,USFS,4,69,0,0
2011,Washington,WA,BIA,21,7209,170,2183
2011,Washington,WA,BLM,6,1127,22,1878
2011,Washington,WA,CNTY,0,0,2,5108
2011,Washington,WA,FWS,6,482,4,96
2011,Washington,WA,NPS,0,0,17,5
2011,Washington,WA,OTHR,0,0,0,0
2011,Washington,WA,ST,0,0,541,7552
2011,Washington,WA,USFS,114,9846,237,658
2011,Wisconsin,WI,BIA,4,260,0,0
2011,Wisconsin,WI,FWS,40,4509,1,1
2011,Wisconsin,WI,NPS,2,180,0,0
2011,Wisconsin,WI,PRI,1,2,0,0
2011,Wisconsin,WI,ST,459,21034,709,710
2011,Wisconsin,WI,USFS,23,4551,25,8
2011,West Virginia,WV,NPS,0,0,0,0
2011,West Virginia,WV,PRI,0,0,3,3
2011,West Virginia,WV,ST,0,0,331,2666
2011,West Virginia,WV,USFS,5,567,8,11
2011,Wyoming,WY,BIA,0,0,72,146
2011,Wyoming,WY,BLM,8,4173,98,20029
2011,Wyoming,WY,CNTY,0,0,348,59852
2011,Wyoming,WY,FWS,0,0,2,1
2011,Wyoming,WY,NPS,13,279,28,1127
2011,Wyoming,WY,PRI,0,0,0,0
2011,Wyoming,WY,ST,0,0,37,5749
2011,Wyoming,WY,USFS,14,5966,95,48974
2010,Alaska,AK,BIA,0,0,1,103
2010,Alaska,AK,BLM,0,0,74,307592
2010,Alaska,AK,DDQ,0,0,48,21276
2010,Alaska,AK,FWS,3,59,69,145710
2010,Alaska,AK,NPS,0,0,53,112958
2010,Alaska,AK,OTHR,0,0,249,128121
2010,Alaska,AK,ST,0,0,179,409649
2010,Alaska,AK,USFS,3,446,16,10
2010,Alabama,AL,FWS,0,0,0,0
2010,Alabama,AL,NPS,3,1717,0,0
2010,Alabama,AL,PRI,0,0,2,2
2010,Alabama,AL,ST,0,0,2512,23373
2010,Alabama,AL,USFS,106,83458,47,1581
2010,Arkansas,AR,FWS,2,195,14,67
2010,Arkansas,AR,NPS,9,3746,3,72
2010,Arkansas,AR,PRI,0,0,0,10
2010,Arkansas,AR,ST,0,0,2224,35168
2010,Arkansas,AR,USFS,246,200867,112,2354
2010,Arizona,AZ,BIA,46,15945,491,6543
2010,Arizona,AZ,BLM,9,9457,218,7004
2010,Arizona,AZ,DDQ,0,0,0,0
2010,Arizona,AZ,FWS,8,8859,11,35
2010,Arizona,AZ,NPS,4,1470,30,3145
2010,Arizona,AZ,PRI,0,0,0,0
2010,Arizona,AZ,ST,0,0,151,988
2010,Arizona,AZ,USFS,188,51095,700,58603
2010,California,CA,BIA,3,196,100,284
2010,California,CA,BLM,33,2454,282,22107
2010,California,CA,CNTY,5,23,10,41
2010,California,CA,DDQ,21,2549,80,8650
2010,California,CA,FWS,31,28420,6,42
2010,California,CA,NPS,62,2380,73,11877
2010,California,CA,ST,29,4042,4839,27240
2010,California,CA,USFS,786,32501,1164,39288
2010,Colorado,CO,BIA,7,1965,82,20
2010,Colorado,CO,BLM,60,6056,382,6106
2010,Colorado,CO,CNTY,34,893,294,23829
2010,Colorado,CO,DDQ,4,8033,4,0
2010,Colorado,CO,FWS,3,209,3,1
2010,Colorado,CO,NPS,11,184,41,6609
2010,Colorado,CO,OTHR,3,150,0,0
2010,Colorado,CO,ST,16,1046,11,686
2010,Colorado,CO,USFS,168,10841,352,6769
2010,Connecticut,CT,FWS,0,0,0,0
2010,Connecticut,CT,NPS,0,0,0,0
2010,Connecticut,CT,PRI,0,0,69,267
2010,Connecticut,CT,ST,6,52,0,0
2010,Delaware,DE,PRI,0,0,0,0
2010,Delaware,DE,ST,3,22,12,32
2010,Florida,FL,BIA,8,704,3,23
2010,Florida,FL,DDQ,167,136420,55,3970
2010,Florida,FL,FWS,76,41675,4,1476
2010,Florida,FL,NPS,33,57777,3,42
2010,Florida,FL,PRI,0,0,0,0
2010,Florida,FL,ST,0,0,2819,48451
2010,Florida,FL,USFS,253,207824,100,9129
2010,Georgia,GA,DDQ,8440,112602,0,0
2010,Georgia,GA,FWS,18,8171,0,0
2010,Georgia,GA,NPS,0,0,2,74
2010,Georgia,GA,PRI,0,0,0,0
2010,Georgia,GA,ST,0,0,4242,19187
2010,Georgia,GA,USFS,54,37538,29,876
2010,Hawaii,HI,CNTY,0,0,4,10167
2010,Hawaii,HI,NPS,0,0,5,5
2010,Hawaii,HI,ST,0,0,0,0
2010,Iowa,IA,BIA,0,0,0,0
2010,Iowa,IA,FWS,58,7267,2,258
2010,Iowa,IA,NPS,4,35,0,0
2010,Iowa,IA,PRI,0,0,121,2464
2010,Iowa,IA,ST,48,1363,0,0
2010,Idaho,ID,BIA,0,0,16,12362
2010,Idaho,ID,BLM,20,3619,186,402984
2010,Idaho,ID,CNTY,0,0,51,51998
2010,Idaho,ID,DDQ,0,0,2,22615
2010,Idaho,ID,FWS,0,0,0,604
2010,Idaho,ID,NPS,0,0,0,4188
2010,Idaho,ID,OTHR,7,256,11,97975
2010,Idaho,ID,PRI,0,0,27,3703
2010,Idaho,ID,ST,86,3765,186,20555
2010,Idaho,ID,USFS,110,29012,505,26013
2010,Illinois,IL,FWS,10,816,12,69
2010,Illinois,IL,PRI,0,0,24,263
2010,Illinois,IL,ST,3,83,25,175
2010,Illinois,IL,USFS,32,6740,60,823
2010,Indiana,IN,DDQ,0,0,0,0
2010,Indiana,IN,FWS,18,8840,3,1274
2010,Indiana,IN,NPS,11,958,15,35
2010,Indiana,IN,PRI,1,103,0,0
2010,Indiana,IN,ST,29,2983,1225,6524
2010,Indiana,IN,USFS,6,2751,53,107
2010,Kansas,KS,BIA,12,840,4,758
2010,Kansas,KS,CNTY,1,228,38,15484
2010,Kansas,KS,DDQ,0,0,1,2150
2010,Kansas,KS,FWS,38,8150,1,2893
2010,Kansas,KS,NPS,2,2183,1,3490
2010,Kansas,KS,ST,3,241,0,0
2010,Kansas,KS,USFS,0,0,6,280
2010,Kentucky,KY,NPS,5,5254,1,1
2010,Kentucky,KY,PRI,0,0,0,0
2010,Kentucky,KY,ST,0,0,1823,55647
2010,Kentucky,KY,USFS,21,17790,87,4639
2010,Louisiana,LA,FWS,11,2552,11,2752
2010,Louisiana,LA,NPS,0,0,0,0
2010,Louisiana,LA,PRI,0,0,0,0
2010,Louisiana,LA,ST,0,0,2241,22274
2010,Louisiana,LA,USFS,9,9843,122,10422
2010,Massachusetts,MA,DDQ,4,235,0,0
2010,Massachusetts,MA,FWS,0,0,0,0
2010,Massachusetts,MA,NPS,19,28,2,0
2010,Massachusetts,MA,PRI,3,99,2025,2156
2010,Massachusetts,MA,ST,13,188,0,0
2010,Maryland,MD,DDQ,0,0,3,87
2010,Maryland,MD,NPS,2,690,5,5
2010,Maryland,MD,PRI,0,0,0,0
2010,Maryland,MD,ST,43,914,168,1498
2010,Maine,ME,BIA,0,0,0,0
2010,Maine,ME,FWS,24,70,0,0
2010,Maine,ME,NPS,2,3,0,0
2010,Maine,ME,PRI,0,0,558,353
2010,Maine,ME,ST,10,244,0,0
2010,Michigan,MI,BIA,1,4,24,11
2010,Michigan,MI,FWS,5,478,0,0
2010,Michigan,MI,NPS,0,0,0,0
2010,Michigan,MI,PRI,0,0,5,3
2010,Michigan,MI,ST,84,6227,365,11400
2010,Michigan,MI,USFS,67,7108,229,708
2010,Minnesota,MN,BIA,43,62517,635,2815
2010,Minnesota,MN,FWS,232,33900,25,3824
2010,Minnesota,MN,NPS,0,0,0,0
2010,Minnesota,MN,PRI,0,0,0,0
2010,Minnesota,MN,ST,236,24221,1301,27010
2010,Minnesota,MN,USFS,17,12828,106,472
2010,Missouri,MO,FWS,31,1878,0,0
2010,Missouri,MO,NPS,18,4833,6,3
2010,Missouri,MO,PRI,0,0,1253,15220
2010,Missouri,MO,ST,355,24159,0,0
2010,Missouri,MO,USFS,29,38650,138,7051
2010,Mississippi,MS,FWS,3,740,2,2
2010,Mississippi,MS,NPS,4,8,6,11
2010,Mississippi,MS,PRI,0,0,0,0
2010,Mississippi,MS,ST,0,0,3235,31238
2010,Mississippi,MS,USFS,204,250978,111,3559
2010,Montana,MT,BIA,106,4290,300,3434
2010,Montana,MT,BLM,31,4537,76,17478
2010,Montana,MT,FWS,21,8054,9,14542
2010,Montana,MT,NPS,4,22,5,0
2010,Montana,MT,PRI,0,0,66,10886
2010,Montana,MT,ST,30,2984,199,2160
2010,Montana,MT,USFS,323,21631,395,8211
2010,North Carolina,NC,BIA,0,0,48,366
2010,North Carolina,NC,DDQ,158,16337,141,3954
2010,North Carolina,NC,FWS,34,9000,13,31
2010,North Carolina,NC,NPS,1,10,1,2
2010,North Carolina,NC,PRI,0,0,0,0
2010,North Carolina,NC,ST,333,41072,3890,14497
2010,North Carolina,NC,USFS,43,21027,120,2613
2010,North Dakota,ND,BIA,7,875,452,2424
2010,North Dakota,ND,BLM,0,0,1,299
2010,North Dakota,ND,FWS,117,22296,0,760
2010,North Dakota,ND,NPS,8,1240,0,0
2010,North Dakota,ND,PRI,0,0,1,251
2010,North Dakota,ND,ST,5,213,1,13
2010,North Dakota,ND,USFS,20,5047,5,107
2010,Nebraska,NE,BIA,19,6072,8,604
2010,Nebraska,NE,FWS,28,7006,2,3
2010,Nebraska,NE,NPS,2,40,0,0
2010,Nebraska,NE,ST,3,6313,6,41
2010,Nebraska,NE,USFS,6,3688,11,494
2010,New Hampshire,NH,DDQ,1,17,0,0
2010,New Hampshire,NH,FWS,0,0,0,0
2010,New Hampshire,NH,NPS,0,0,0,0
2010,New Hampshire,NH,PRI,3,20,356,145
2010,New Hampshire,NH,ST,3,20,0,0
2010,New Hampshire,NH,USFS,4,20,2,0
2010,New Jersey,NJ,FWS,4,92,0,0
2010,New Jersey,NJ,NPS,0,0,0,0
2010,New Jersey,NJ,PRI,65,2287,773,4041
2010,New Jersey,NJ,ST,16,158,2843,14454
2010,New Mexico,NM,BIA,7,1237,107,1231
2010,New Mexico,NM,BLM,12,14215,128,15199
2010,New Mexico,NM,DDQ,0,0,0,0
2010,New Mexico,NM,FWS,4,11,3,5
2010,New Mexico,NM,NPS,3,97,7,13814
2010,New Mexico,NM,OTHR,0,0,0,0
2010,New Mexico,NM,ST,0,0,385,176158
2010,New Mexico,NM,USFS,37,45843,368,26649
2010,Nevada,NV,BIA,0,0,4,0
2010,Nevada,NV,BLM,9,1310,290,19331
2010,Nevada,NV,DDQ,0,0,0,0
2010,Nevada,NV,FWS,4,1728,11,37
2010,Nevada,NV,NPS,4,846,16,10
2010,Nevada,NV,OTHR,0,0,36,630
2010,Nevada,NV,ST,1,210,52,2539
2010,Nevada,NV,USFS,10,677,78,1322
2010,New York,NY,DDQ,7,3346,0,0
2010,New York,NY,FWS,5,118,1,694
2010,New York,NY,NPS,0,0,0,0
2010,New York,NY,PRI,0,0,153,1393
2010,New York,NY,ST,9,122,0,0
2010,Ohio,OH,FWS,0,0,0,0
2010,Ohio,OH,NPS,0,0,0,0
2010,Ohio,OH,PRI,0,0,0,0
2010,Ohio,OH,ST,11,920,456,3585
2010,Ohio,OH,USFS,5,1007,115,633
2010,Oklahoma,OK,BIA,15,2681,662,37813
2010,Oklahoma,OK,FWS,6,7383,12,2740
2010,Oklahoma,OK,NPS,0,0,2,5
2010,Oklahoma,OK,PRI,0,0,0,0
2010,Oklahoma,OK,ST,0,0,1059,45212
2010,Oregon,OR,BIA,32,8040,80,33741
2010,Oregon,OR,BLM,205,32887,215,17665
2010,Oregon,OR,CNTY,0,0,2,7365
2010,Oregon,OR,FWS,19,2168,12,6673
2010,Oregon,OR,NPS,2,77,13,756
2010,Oregon,OR,PRI,0,0,3,0
2010,Oregon,OR,ST,1,205,21,96
2010,Oregon,OR,USFS,577,71339,969,27435
2010,Pennsylvania,PA,FWS,0,0,0,0
2010,Pennsylvania,PA,NPS,2,78,2,0
2010,Pennsylvania,PA,PRI,6,45,0,0
2010,Pennsylvania,PA,ST,30,2046,568,3384
2010,Pennsylvania,PA,USFS,5,73,13,98
2010,Rhode Island,RI,FWS,0,0,0,0
2010,Rhode Island,RI,NPS,0,0,0,0
2010,Rhode Island,RI,PRI,0,0,30,23
2010,Rhode Island,RI,ST,0,0,0,0
2010,South Carolina,SC,DDQ,44,3873,14,335
2010,South Carolina,SC,FWS,25,5598,0,0
2010,South Carolina,SC,NPS,4,1320,0,0
2010,South Carolina,SC,OTHR,0,0,0,0
2010,South Carolina,SC,PRI,0,0,7,9
2010,South Carolina,SC,ST,0,0,1867,7052
2010,South Carolina,SC,USFS,14,2987,28,172
2010,South Dakota,SD,BIA,36,1802,596,3260
2010,South Dakota,SD,BLM,18,1506,1,1
2010,South Dakota,SD,FWS,48,11522,1,1
2010,South Dakota,SD,NPS,4,5783,3,0
2010,South Dakota,SD,OTHR,3,248,0,0
2010,South Dakota,SD,PRI,0,0,0,0
2010,South Dakota,SD,ST,32,743,423,9096
2010,South Dakota,SD,USFS,63,19887,54,103
2010,Tennessee,TN,NPS,1,519,0,0
2010,Tennessee,TN,PRI,0,0,1823,21779
2010,Tennessee,TN,ST,0,0,0,0
2010,Tennessee,TN,USFS,15,10248,35,370
2010,Texas,TX,BIA,1,2,5,7
2010,Texas,TX,CNTY,0,0,5756,97919
2010,Texas,TX,DDQ,0,0,0,0
2010,Texas,TX,FWS,41,16208,79,3168
2010,Texas,TX,NPS,7,1941,36,7905
2010,Texas,TX,PRI,0,0,729,72624
2010,Texas,TX,ST,0,0,112,28083
2010,Texas,TX,USFS,95,147855,31,614
2010,Utah,UT,BIA,2,4100,30,20
2010,Utah,UT,BLM,12,1777,332,5624
2010,Utah,UT,DDQ,0,0,0,0
2010,Utah,UT,FWS,6,2745,1,1
2010,Utah,UT,NPS,6,515,17,999
2010,Utah,UT,PRI,25,340,172,289
2010,Utah,UT,ST,29,2431,299,9403
2010,Utah,UT,USFS,44,10749,199,48445
2010,Virginia,VA,FWS,1,350,0,0
2010,Virginia,VA,NPS,3,146,3,1
2010,Virginia,VA,PRI,0,0,0,0
2010,Virginia,VA,ST,0,0,828,6140
2010,Virginia,VA,USFS,27,21490,37,2228
2010,Vermont,VT,FWS,0,0,0,0
2010,Vermont,VT,NPS,0,0,0,0
2010,Vermont,VT,PRI,0,0,78,85
2010,Vermont,VT,ST,2,23,0,0
2010,Vermont,VT,USFS,11,269,3,1
2010,Washington,WA,BIA,25,11872,96,1053
2010,Washington,WA,BLM,1,100,15,2054
2010,Washington,WA,CNTY,0,0,3,26090
2010,Washington,WA,FWS,7,658,5,258
2010,Washington,WA,NPS,0,0,18,4392
2010,Washington,WA,OTHR,0,0,1,1265
2010,Washington,WA,ST,0,0,510,7259
2010,Washington,WA,USFS,92,7852,222,14449
2010,Wisconsin,WI,BIA,32,1254,38,41
2010,Wisconsin,WI,FWS,82,10376,7,58
2010,Wisconsin,WI,NPS,0,0,0,0
2010,Wisconsin,WI,PRI,0,0,43,51
2010,Wisconsin,WI,ST,536,31857,1213,2038
2010,Wisconsin,WI,USFS,37,1163,17,36
2010,West Virginia,WV,NPS,0,0,0,0
2010,West Virginia,WV,PRI,0,0,2,7
2010,West Virginia,WV,ST,0,0,699,14687
2010,West Virginia,WV,USFS,15,2950,17,7
2010,Wyoming,WY,BIA,1,8,43,65
2010,Wyoming,WY,BLM,21,13704,112,6933
2010,Wyoming,WY,CNTY,0,0,190,51733
2010,Wyoming,WY,FWS,1,80,4,13
2010,Wyoming,WY,NPS,11,600,21,3856
2010,Wyoming,WY,PRI,0,0,1,38
2010,Wyoming,WY,ST,0,0,21,4685
2010,Wyoming,WY,USFS,24,12621,141,13059
2009,Alaska,AK,BIA,0,0,1,1
2009,Alaska,AK,BLM,0,0,49,766969
2009,Alaska,AK,DDQ,1,290,20,38634
2009,Alaska,AK,FWS,0,0,42,759664
2009,Alaska,AK,NPS,0,0,21,101190
2009,Alaska,AK,OTHR,0,0,239,3964
2009,Alaska,AK,ST,0,0,128,1281160
2009,Alaska,AK,USFS,0,0,27,15
2009,Alabama,AL,FWS,1,200,0,0
2009,Alabama,AL,NPS,2,1333,0,0
2009,Alabama,AL,PRI,0,0,0,0
2009,Alabama,AL,ST,0,0,0,0
2009,Alabama,AL,USFS,124,88826,28,840
2009,Arkansas,AR,FWS,6,2047,0,0
2009,Arkansas,AR,NPS,20,10531,9,227
2009,Arkansas,AR,PRI,0,0,0,0
2009,Arkansas,AR,ST,0,0,1050,16069
2009,Arkansas,AR,USFS,236,182707,66,2933
2009,Arizona,AZ,BIA,1875,30186,789,74648
2009,Arizona,AZ,BLM,18,9373,238,6530
2009,Arizona,AZ,DDQ,0,0,0,0
2009,Arizona,AZ,FWS,1,250,5,2841
2009,Arizona,AZ,NPS,8,1461,34,5051
2009,Arizona,AZ,PRI,0,0,1,0
2009,Arizona,AZ,ST,0,0,293,30224
2009,Arizona,AZ,USFS,195,106261,1011,144064
2009,California,CA,BIA,30,295,202,3056
2009,California,CA,BLM,49,3640,252,5744
2009,California,CA,CNTY,2,9,10,51
2009,California,CA,DDQ,1,195,10,2723
2009,California,CA,FWS,47,30709,20,50
2009,California,CA,NPS,99,6881,73,7780
2009,California,CA,ST,22,2532,7044,80810
2009,California,CA,USFS,591,49679,1548,305371
2009,Colorado,CO,BIA,9,520,158,195
2009,Colorado,CO,BLM,37,3817,406,11167
2009,Colorado,CO,CNTY,22,493,292,17620
2009,Colorado,CO,DDQ,2,420,6,6712
2009,Colorado,CO,FWS,4,561,1,0
2009,Colorado,CO,NPS,11,449,23,49
2009,Colorado,CO,OTHR,1,2,0,0
2009,Colorado,CO,ST,15,744,16,195
2009,Colorado,CO,USFS,124,18668,288,14518
2009,Connecticut,CT,FWS,0,0,0,0
